episode,timestep,reward
11999,600000,-6.2038
12039,602000,-6.1776
12079,604000,-5.647
12119,606000,-6.049
12159,608000,-6.4886
12199,610000,-5.7026
12239,612000,-5.7405
12279,614000,-5.6731
12319,616000,-5.4758
12359,618000,-6.1079
12399,620000,-5.8858
12439,622000,-5.9072
12479,624000,-5.8792
12519,626000,-5.9567
12559,628000,-6.3873
12599,630000,-5.4746
12639,632000,-5.5531
12679,634000,-5.9053
12719,636000,-5.446
12759,638000,-5.5154
12799,640000,-5.9513
12839,642000,-5.446
12879,644000,-5.4618
12919,646000,-5.4122
12959,648000,-5.4414
12999,650000,-5.8368
13039,652000,-5.3244
13079,654000,-5.4539
13119,656000,-6.1138
13159,658000,-5.0228
13199,660000,-5.4235
13239,662000,-5.1801
13279,664000,-5.832
13319,666000,-5.2398
13359,668000,-5.9038
13399,670000,-5.0622
13439,672000,-5.4079
13479,674000,-6.0067
13519,676000,-6.2883
13559,678000,-5.6822
13599,680000,-5.2107
13639,682000,-6.2087
13679,684000,-5.8539
13719,686000,-5.6401
13759,688000,-5.5715
13799,690000,-5.6737
13839,692000,-5.5259
13879,694000,-4.7336
13919,696000,-6.1064
13959,698000,-5.1565
13999,700000,-5.6156
14039,702000,-5.7609
14079,704000,-5.354
14119,706000,-6.1142
14159,708000,-5.8603
14199,710000,-5.3902
14239,712000,-5.5452
14279,714000,-6.0467
14319,716000,-5.4738
14359,718000,-5.4522
14399,720000,-5.3656
14439,722000,-5.896
14479,724000,-6.1263
14519,726000,-5.9753
14559,728000,-6.0421
14599,730000,-5.4959
14639,732000,-5.8501
14679,734000,-5.8769
14719,736000,-5.476
14759,738000,-5.5608
14799,740000,-5.6259
14839,742000,-5.8988
14879,744000,-5.608
14919,746000,-5.4208
14959,748000,-5.5368
14999,750000,-5.7504
15039,752000,-5.37
15079,754000,-5.2792
15119,756000,-4.6276
15159,758000,-5.6869
15199,760000,-5.6214
15239,762000,-5.2079
15279,764000,-5.422
15319,766000,-5.4849
15359,768000,-5.1469
15399,770000,-5.312
15439,772000,-5.2
15479,774000,-5.0982
15519,776000,-4.9704
15559,778000,-5.2314
15599,780000,-5.3188
15639,782000,-5.8531
15679,784000,-5.1949
15719,786000,-5.668
15759,788000,-5.0746
15799,790000,-5.4043
15839,792000,-4.7308
15879,794000,-5.5442
15919,796000,-5.1823
15959,798000,-5.5323
15999,800000,-5.2596
16039,802000,-5.4466
16079,804000,-5.5462
16119,806000,-5.4355
16159,808000,-5.0196
16199,810000,-5.579
16239,812000,-5.6396
16279,814000,-5.166
16319,816000,-5.0867
16359,818000,-5.1807
16399,820000,-5.7474
16439,822000,-5.3842
16479,824000,-5.4185
16519,826000,-5.2702
16559,828000,-5.221
16599,830000,-5.3181
16639,832000,-4.9467
16679,834000,-4.9973
16719,836000,-5.0738
16759,838000,-5.6872
16799,840000,-5.1169
16839,842000,-5.4931
16879,844000,-4.885
16919,846000,-5.195
16959,848000,-4.5717
16999,850000,-5.0469
17039,852000,-5.1384
17079,854000,-5.5982
17119,856000,-5.395
17159,858000,-5.2137
17199,860000,-5.1289
17239,862000,-4.8802
17279,864000,-5.716
17319,866000,-5.8128
17359,868000,-5.1453
17399,870000,-5.4439
17439,872000,-5.5367
17479,874000,-5.2957
17519,876000,-5.0677
17559,878000,-5.4376
17599,880000,-5.4815
17639,882000,-5.3066
17679,884000,-5.238
17719,886000,-5.1609
17759,888000,-4.9992
17799,890000,-5.2413
17839,892000,-4.8202
17879,894000,-5.3274
17919,896000,-5.552
17959,898000,-5.3035
17999,900000,-4.8618
18039,902000,-5.3033
18079,904000,-5.215
18119,906000,-5.0603
18159,908000,-5.2341
18199,910000,-5.3574
18239,912000,-5.2345
18279,914000,-5.8532
18319,916000,-5.3725
18359,918000,-5.4431
18399,920000,-5.4661
18439,922000,-5.3603
18479,924000,-5.3585
18519,926000,-5.1768
18559,928000,-5.4124
18599,930000,-5.4357
18639,932000,-5.0745
18679,934000,-5.3867
18719,936000,-5.1607
18759,938000,-5.4765
18799,940000,-5.7956
18839,942000,-5.4048
18879,944000,-5.2139
18919,946000,-5.33
18959,948000,-5.5789
18999,950000,-5.226
19039,952000,-4.9349
19079,954000,-4.9691
19119,956000,-5.5634
19159,958000,-5.0342
19199,960000,-5.0857
19239,962000,-5.3102
19279,964000,-4.9433
19319,966000,-5.3394
19359,968000,-5.4677
19399,970000,-5.3146
19439,972000,-5.2488
19479,974000,-5.2619
19519,976000,-5.5421
19559,978000,-5.6303
19599,980000,-5.248
19639,982000,-5.2439
19679,984000,-5.2277
19719,986000,-5.2946
19759,988000,-5.1615
19799,990000,-5.3474
19839,992000,-5.1544
19879,994000,-5.102
19919,996000,-5.721
19959,998000,-5.2407
19999,1000000,-5.4426
20039,1002000,-5.1753
20079,1004000,-5.1138
20119,1006000,-5.2002
20159,1008000,-5.2462
20199,1010000,-5.5371
20239,1012000,-5.5168
20279,1014000,-5.1501
20319,1016000,-4.5723
20359,1018000,-5.2267
20399,1020000,-5.4897
20439,1022000,-5.0552
20479,1024000,-5.6545
20519,1026000,-5.3237
20559,1028000,-5.0984
20599,1030000,-4.9032
20639,1032000,-5.1373
20679,1034000,-5.2755
20719,1036000,-4.8842
20759,1038000,-4.7127
20799,1040000,-5.1781
20839,1042000,-5.181
20879,1044000,-5.3664
20919,1046000,-4.8461
20959,1048000,-5.0868
20999,1050000,-5.2574
21039,1052000,-4.6489
21079,1054000,-5.1491
21119,1056000,-5.0297
21159,1058000,-4.8929
21199,1060000,-5.3921
21239,1062000,-4.8591
21279,1064000,-4.7954
21319,1066000,-5.0574
21359,1068000,-5.2327
21399,1070000,-5.4843
21439,1072000,-5.2349
21479,1074000,-4.9153
21519,1076000,-5.4476
21559,1078000,-5.1835
21599,1080000,-5.6008
21639,1082000,-5.1134
21679,1084000,-5.1439
21719,1086000,-5.2996
21759,1088000,-5.6176
21799,1090000,-5.0477
21839,1092000,-5.4441
21879,1094000,-5.4023
21919,1096000,-5.1439
21959,1098000,-5.3634
21999,1100000,-4.898
22039,1102000,-5.5876
22079,1104000,-5.2257
22119,1106000,-5.0087
22159,1108000,-5.7031
22199,1110000,-5.256
22239,1112000,-4.9679
22279,1114000,-5.0191
22319,1116000,-5.3227
22359,1118000,-5.0224
22399,1120000,-5.0915
22439,1122000,-5.2648
22479,1124000,-5.0811
22519,1126000,-5.3474
22559,1128000,-5.181
22599,1130000,-5.2601
22639,1132000,-5.2057
22679,1134000,-5.3464
22719,1136000,-5.1681
22759,1138000,-4.8257
22799,1140000,-5.5772
22839,1142000,-4.9804
22879,1144000,-5.0552
22919,1146000,-4.833
22959,1148000,-5.2196
22999,1150000,-5.4492
23039,1152000,-4.8559
23079,1154000,-5.2307
23119,1156000,-5.2664
23159,1158000,-5.1382
23199,1160000,-4.963
23239,1162000,-5.372
23279,1164000,-4.8709
23319,1166000,-5.2365
23359,1168000,-5.249
23399,1170000,-5.3517
23439,1172000,-4.9292
23479,1174000,-4.9154
23519,1176000,-5.3235
23559,1178000,-5.0408
23599,1180000,-5.068
23639,1182000,-4.9764
23679,1184000,-5.1396
23719,1186000,-4.4501
23759,1188000,-5.306
23799,1190000,-4.6641
23839,1192000,-4.9436
23879,1194000,-5.221
23919,1196000,-5.2338
23959,1198000,-5.0306
23999,1200000,-5.7063
24039,1202000,-4.9041
24079,1204000,-4.713
24119,1206000,-5.3235
24159,1208000,-5.1421
24199,1210000,-5.1326
24239,1212000,-5.3873
24279,1214000,-4.9821
24319,1216000,-5.2139
24359,1218000,-4.9327
24399,1220000,-5.7037
24439,1222000,-4.8889
24479,1224000,-5.1908
24519,1226000,-5.2828
24559,1228000,-5.3448
24599,1230000,-5.3829
24639,1232000,-4.8786
24679,1234000,-5.2551
24719,1236000,-4.5456
24759,1238000,-5.262
24799,1240000,-4.9754
24839,1242000,-5.1632
24879,1244000,-4.7776
24919,1246000,-5.3405
24959,1248000,-4.8621
24999,1250000,-4.7025
25039,1252000,-5.0302
25079,1254000,-4.8853
25119,1256000,-5.642
25159,1258000,-5.353
25199,1260000,-4.8158
25239,1262000,-4.6219
25279,1264000,-5.2513
25319,1266000,-5.4107
25359,1268000,-5.2432
25399,1270000,-4.9926
25439,1272000,-5.3934
25479,1274000,-5.0185
25519,1276000,-5.0908
25559,1278000,-5.2997
25599,1280000,-4.8903
25639,1282000,-5.124
25679,1284000,-5.6805
25719,1286000,-5.1282
25759,1288000,-4.8145
25799,1290000,-5.1556
25839,1292000,-5.0666
25879,1294000,-5.5235
25919,1296000,-5.2012
25959,1298000,-4.6453
25999,1300000,-4.9175
26039,1302000,-5.2979
26079,1304000,-4.7844
26119,1306000,-4.9826
26159,1308000,-5.0153
26199,1310000,-5.4111
26239,1312000,-5.4279
26279,1314000,-5.4081
26319,1316000,-5.1784
26359,1318000,-5.3641
26399,1320000,-5.5654
26439,1322000,-5.0134
26479,1324000,-4.914
26519,1326000,-5.2679
26559,1328000,-4.7
26599,1330000,-5.2773
26639,1332000,-5.5739
26679,1334000,-5.3123
26719,1336000,-5.4463
26759,1338000,-4.9714
26799,1340000,-4.9664
26839,1342000,-5.1978
26879,1344000,-5.0994
26919,1346000,-5.7362
26959,1348000,-5.1011
26999,1350000,-4.818
27039,1352000,-5.1634
27079,1354000,-5.2795
27119,1356000,-5.0188
27159,1358000,-4.8513
27199,1360000,-5.6989
27239,1362000,-5.0524
27279,1364000,-4.9966
27319,1366000,-5.1991
27359,1368000,-5.0982
27399,1370000,-5.2486
27439,1372000,-5.0501
27479,1374000,-4.9745
27519,1376000,-5.445
27559,1378000,-5.1656
27599,1380000,-5.2908
27639,1382000,-5.2009
27679,1384000,-5.4672
27719,1386000,-5.0821
27759,1388000,-5.2816
27799,1390000,-5.0023
27839,1392000,-5.1393
27879,1394000,-4.8626
27919,1396000,-5.4352
27959,1398000,-5.3099
27999,1400000,-4.9976
28039,1402000,-5.0426
28079,1404000,-4.7707
28119,1406000,-5.1526
28159,1408000,-5.4432
28199,1410000,-4.6483
28239,1412000,-5.1125
28279,1414000,-4.4527
28319,1416000,-5.4028
28359,1418000,-5.0636
28399,1420000,-5.3503
28439,1422000,-5.047
28479,1424000,-5.3335
28519,1426000,-5.1369
28559,1428000,-4.9145
28599,1430000,-5.4291
28639,1432000,-4.7857
28679,1434000,-5.0216
28719,1436000,-4.8014
28759,1438000,-5.25
28799,1440000,-5.4072
28839,1442000,-5.3817
28879,1444000,-5.0308
28919,1446000,-5.439
28959,1448000,-4.9325
28999,1450000,-5.3034
29039,1452000,-5.1794
29079,1454000,-4.9122
29119,1456000,-5.0204
29159,1458000,-5.1084
29199,1460000,-4.9252
29239,1462000,-4.7553
29279,1464000,-4.8412
29319,1466000,-5.261
29359,1468000,-6.0511
29399,1470000,-4.718
29439,1472000,-5.0355
29479,1474000,-4.9232
29519,1476000,-5.1108
29559,1478000,-4.8645
29599,1480000,-4.6678
29639,1482000,-4.6962
29679,1484000,-5.1201
29719,1486000,-5.1527
29759,1488000,-4.856
29799,1490000,-4.6479
29839,1492000,-5.1627
29879,1494000,-5.3112
29919,1496000,-5.1477
29959,1498000,-4.6193
29999,1500000,-5.2237
30039,1502000,-4.8846
30079,1504000,-5.4041
30119,1506000,-5.1648
30159,1508000,-5.0244
30199,1510000,-5.1272
30239,1512000,-5.2663
30279,1514000,-4.9537
30319,1516000,-4.6495
30359,1518000,-4.9484
30399,1520000,-5.2956
30439,1522000,-5.0825
30479,1524000,-5.217
30519,1526000,-5.3751
30559,1528000,-5.19
30599,1530000,-5.3128
30639,1532000,-5.3824
30679,1534000,-5.1055
30719,1536000,-4.9731
30759,1538000,-5.0839
30799,1540000,-5.1062
30839,1542000,-5.1368
30879,1544000,-5.1261
30919,1546000,-5.1821
30959,1548000,-5.3281
30999,1550000,-4.7657
31039,1552000,-4.6699
31079,1554000,-5.111
31119,1556000,-4.9906
31159,1558000,-5.0307
31199,1560000,-4.9218
31239,1562000,-5.1533
31279,1564000,-5.2034
31319,1566000,-5.3679
31359,1568000,-4.8841
31399,1570000,-5.2608
31439,1572000,-5.321
31479,1574000,-5.5188
31519,1576000,-5.0815
31559,1578000,-5.1274
31599,1580000,-5.0351
31639,1582000,-5.07
31679,1584000,-5.0346
31719,1586000,-4.8703
31759,1588000,-5.0394
31799,1590000,-4.8678
31839,1592000,-4.9218
31879,1594000,-5.2189
31919,1596000,-4.9658
31959,1598000,-4.7014
31999,1600000,-5.0981
32039,1602000,-4.9646
32079,1604000,-5.1627
32119,1606000,-4.955
32159,1608000,-5.2004
32199,1610000,-5.1145
32239,1612000,-4.2764
32279,1614000,-5.022
32319,1616000,-4.6978
32359,1618000,-5.459
32399,1620000,-5.1802
32439,1622000,-5.0643
32479,1624000,-4.9533
32519,1626000,-5.0401
32559,1628000,-5.1287
32599,1630000,-4.9969
32639,1632000,-5.1438
32679,1634000,-5.0351
32719,1636000,-4.9489
32759,1638000,-5.1081
32799,1640000,-5.2703
32839,1642000,-5.2093
32879,1644000,-5.5066
32919,1646000,-4.9529
32959,1648000,-5.1758
32999,1650000,-4.9755
33039,1652000,-5.2094
33079,1654000,-5.0829
33119,1656000,-4.9182
33159,1658000,-5.2454
33199,1660000,-5.2341
33239,1662000,-4.9642
33279,1664000,-5.1981
33319,1666000,-5.0631
33359,1668000,-5.3093
33399,1670000,-5.1832
33439,1672000,-5.1236
33479,1674000,-5.1117
33519,1676000,-4.7755
33559,1678000,-4.5296
33599,1680000,-5.0868
33639,1682000,-5.0571
33679,1684000,-4.8975
33719,1686000,-5.089
33759,1688000,-5.093
33799,1690000,-4.7303
33839,1692000,-4.8588
33879,1694000,-5.1606
33919,1696000,-4.5954
33959,1698000,-5.0591
33999,1700000,-4.9777
34039,1702000,-4.7945
34079,1704000,-4.8411
34119,1706000,-5.3642
34159,1708000,-5.3638
34199,1710000,-4.6623
34239,1712000,-5.0837
34279,1714000,-4.7132
34319,1716000,-5.2614
34359,1718000,-4.8699
34399,1720000,-5.2838
34439,1722000,-4.8428
34479,1724000,-5.2878
34519,1726000,-4.971
34559,1728000,-5.3857
34599,1730000,-5.4111
34639,1732000,-5.0189
34679,1734000,-5.1628
34719,1736000,-5.0148
34759,1738000,-5.0684
34799,1740000,-4.5696
34839,1742000,-4.8269
34879,1744000,-5.02
34919,1746000,-4.7034
34959,1748000,-4.9198
34999,1750000,-4.7505
35039,1752000,-4.8957
35079,1754000,-5.1298
35119,1756000,-5.1971
35159,1758000,-4.9489
35199,1760000,-5.2228
35239,1762000,-5.1448
35279,1764000,-4.8206
35319,1766000,-5.2976
35359,1768000,-5.1386
35399,1770000,-4.8367
35439,1772000,-4.9609
35479,1774000,-4.751
35519,1776000,-5.6323
35559,1778000,-4.7334
35599,1780000,-5.4073
35639,1782000,-4.6543
35679,1784000,-4.9544
35719,1786000,-4.9463
35759,1788000,-5.032
35799,1790000,-4.8094
35839,1792000,-4.9268
35879,1794000,-5.0346
35919,1796000,-5.1104
35959,1798000,-4.9563
35999,1800000,-5.2289
36039,1802000,-4.7761
36079,1804000,-4.8349
36119,1806000,-5.0396
36159,1808000,-4.8409
36199,1810000,-5.0544
36239,1812000,-5.394
36279,1814000,-5.0506
36319,1816000,-4.8976
36359,1818000,-4.8065
36399,1820000,-5.0832
36439,1822000,-4.8532
36479,1824000,-5.4612
36519,1826000,-5.1861
36559,1828000,-4.7651
36599,1830000,-5.2422
36639,1832000,-4.5422
36679,1834000,-4.6163
36719,1836000,-4.9868
36759,1838000,-4.896
36799,1840000,-4.7011
36839,1842000,-5.3397
36879,1844000,-5.0129
36919,1846000,-4.6506
36959,1848000,-5.2579
36999,1850000,-5.0401
37039,1852000,-4.8553
37079,1854000,-5.2408
37119,1856000,-4.9868
37159,1858000,-5.1253
37199,1860000,-5.0504
37239,1862000,-5.1039
37279,1864000,-4.834
37319,1866000,-4.8119
37359,1868000,-4.8182
37399,1870000,-5.4456
37439,1872000,-4.7219
37479,1874000,-5.0196
37519,1876000,-5.1248
37559,1878000,-4.9653
37599,1880000,-4.8954
37639,1882000,-5.0886
37679,1884000,-5.0723
37719,1886000,-5.3567
37759,1888000,-5.1483
37799,1890000,-4.8101
37839,1892000,-5.0703
37879,1894000,-5.0192
37919,1896000,-5.1975
37959,1898000,-4.8591
37999,1900000,-4.958
38039,1902000,-4.8515
38079,1904000,-4.7343
38119,1906000,-4.5038
38159,1908000,-5.0081
38199,1910000,-5.0159
38239,1912000,-5.1852
38279,1914000,-4.9019
38319,1916000,-5.3391
38359,1918000,-4.8186
38399,1920000,-4.8269
38439,1922000,-4.8163
38479,1924000,-4.8918
38519,1926000,-4.9282
38559,1928000,-4.8896
38599,1930000,-5.0979
38639,1932000,-5.0543
38679,1934000,-5.0237
38719,1936000,-4.8741
38759,1938000,-4.8209
38799,1940000,-4.9871
38839,1942000,-4.5945
38879,1944000,-5.3761
38919,1946000,-4.9514
38959,1948000,-5.0682
38999,1950000,-5.0325
39039,1952000,-5.0484
39079,1954000,-4.7987
39119,1956000,-4.731
39159,1958000,-5.2021
39199,1960000,-5.3455
39239,1962000,-5.125
39279,1964000,-5.1497
39319,1966000,-4.8219
39359,1968000,-5.2623
39399,1970000,-4.9785
39439,1972000,-5.2855
39479,1974000,-5.0319
39519,1976000,-4.9059
39559,1978000,-5.023
39599,1980000,-4.74
39639,1982000,-5.0447
39679,1984000,-5.0699
39719,1986000,-5.2325
39759,1988000,-4.53
39799,1990000,-4.8339
39839,1992000,-4.6911
39879,1994000,-5.0667
39919,1996000,-4.8371
39959,1998000,-5.136
39999,2000000,-5.2838
40039,2002000,-5.008
40079,2004000,-5.2016
40119,2006000,-4.9572
40159,2008000,-5.1329
40199,2010000,-4.7031
40239,2012000,-4.8581
40279,2014000,-5.022
40319,2016000,-5.3041
40359,2018000,-4.9034
40399,2020000,-4.6232
40439,2022000,-5.1003
40479,2024000,-4.6212
40519,2026000,-4.9314
40559,2028000,-4.8855
40599,2030000,-4.9063
40639,2032000,-4.9321
40679,2034000,-5.0863
40719,2036000,-5.4159
40759,2038000,-5.1005
40799,2040000,-4.9181
40839,2042000,-4.8927
40879,2044000,-4.6635
40919,2046000,-4.9528
40959,2048000,-5.1557
40999,2050000,-5.0972
41039,2052000,-5.2474
41079,2054000,-4.4558
41119,2056000,-4.8674
41159,2058000,-5.5194
41199,2060000,-4.7755
41239,2062000,-5.1151
41279,2064000,-4.8796
41319,2066000,-5.2535
41359,2068000,-4.8638
41399,2070000,-4.8665
41439,2072000,-5.4555
41479,2074000,-4.9655
41519,2076000,-5.3115
41559,2078000,-4.9784
41599,2080000,-4.9265
41639,2082000,-5.2615
41679,2084000,-5.2641
41719,2086000,-5.1332
41759,2088000,-5.3222
41799,2090000,-4.8569
41839,2092000,-5.262
41879,2094000,-4.7159
41919,2096000,-4.9177
41959,2098000,-4.8493
41999,2100000,-5.254
42039,2102000,-5.1439
42079,2104000,-5.4858
42119,2106000,-4.7539
42159,2108000,-5.1541
42199,2110000,-5.2945
42239,2112000,-4.8091
42279,2114000,-4.874
42319,2116000,-5.4276
42359,2118000,-5.1391
42399,2120000,-4.6725
42439,2122000,-5.1816
42479,2124000,-4.8236
42519,2126000,-4.8883
42559,2128000,-4.9773
42599,2130000,-5.3996
42639,2132000,-5.1678
42679,2134000,-5.0729
42719,2136000,-4.9871
42759,2138000,-5.0166
42799,2140000,-5.1091
42839,2142000,-4.4812
42879,2144000,-4.5957
42919,2146000,-5.3366
42959,2148000,-5.5686
42999,2150000,-4.6322
43039,2152000,-4.9403
43079,2154000,-5.4409
43119,2156000,-4.5697
43159,2158000,-4.9442
43199,2160000,-4.8783
43239,2162000,-5.0551
43279,2164000,-4.8028
43319,2166000,-4.714
43359,2168000,-5.15
43399,2170000,-4.488
43439,2172000,-4.2163
43479,2174000,-5.0011
43519,2176000,-5.1485
43559,2178000,-5.0046
43599,2180000,-5.0954
43639,2182000,-4.9342
43679,2184000,-4.948
43719,2186000,-4.9881
43759,2188000,-4.7808
43799,2190000,-5.1166
43839,2192000,-5.3026
43879,2194000,-5.0201
43919,2196000,-5.2927
43959,2198000,-4.8153
43999,2200000,-5.2129
44039,2202000,-4.5198
44079,2204000,-4.7449
44119,2206000,-5.2979
44159,2208000,-4.6823
44199,2210000,-5.2535
44239,2212000,-4.8646
44279,2214000,-4.5851
44319,2216000,-5.3204
44359,2218000,-4.4787
44399,2220000,-5.2819
44439,2222000,-4.8532
44479,2224000,-5.1798
44519,2226000,-5.0655
44559,2228000,-4.7111
44599,2230000,-4.7327
44639,2232000,-5.5528
44679,2234000,-5.0432
44719,2236000,-4.7661
44759,2238000,-4.9385
44799,2240000,-4.8601
44839,2242000,-5.1326
44879,2244000,-4.9856
44919,2246000,-5.1763
44959,2248000,-5.2587
44999,2250000,-4.9973
