episode,timestep,reward
25370,2254000,-16.8748
25395,2256000,-11.193
25422,2258000,-14.4984
25446,2260000,-13.1926
25471,2262000,-15.6871
25496,2264000,-12.8282
25521,2266000,-15.1613
25545,2268000,-15.0893
25569,2270000,-14.4839
25593,2272000,-14.6141
25617,2274000,-14.2475
25642,2276000,-14.383
25666,2278000,-15.3504
25690,2280000,-15.151
25715,2282000,-11.5665
25739,2284000,-13.9424
25763,2286000,-14.1659
25788,2288000,-14.5581
25812,2290000,-15.8857
25835,2292000,-15.4766
25858,2294000,-12.9578
25883,2296000,-13.4737
25908,2298000,-16.6359
25931,2300000,-13.2939
25955,2302000,-15.595
25979,2304000,-14.6531
26002,2306000,-17.303
26026,2308000,-15.5381
26050,2310000,-15.5159
26074,2312000,-14.7659
26099,2314000,-13.6638
26122,2316000,-15.2313
26146,2318000,-15.7577
26170,2320000,-13.4551
26194,2322000,-15.3548
26216,2324000,-14.5475
26239,2326000,-15.8327
26262,2328000,-14.9553
26286,2330000,-15.8942
26311,2332000,-13.2582
26335,2334000,-13.3758
26360,2336000,-11.3216
26384,2338000,-16.4162
26407,2340000,-15.2841
26430,2342000,-14.9233
26454,2344000,-18.0059
26477,2346000,-14.6958
26500,2348000,-15.129
26524,2350000,-16.9919
26550,2352000,-14.3046
26574,2354000,-15.3649
26597,2356000,-15.6584
26623,2358000,-14.0237
26648,2360000,-13.5672
26673,2362000,-13.8093
26695,2364000,-16.2224
26720,2366000,-13.2615
26745,2368000,-13.263
26768,2370000,-16.2053
26792,2372000,-13.6887
26817,2374000,-12.5555
26841,2376000,-16.1553
26867,2378000,-13.6139
26891,2380000,-12.4627
26915,2382000,-14.8439
26940,2384000,-12.7029
26964,2386000,-17.8633
26988,2388000,-13.5691
27009,2390000,-17.3193
27035,2392000,-13.0772
27059,2394000,-14.0554
27082,2396000,-12.965
27107,2398000,-13.9678
27131,2400000,-15.4836
27155,2402000,-15.5668
27179,2404000,-15.1452
27202,2406000,-17.2835
27227,2408000,-14.7607
27252,2410000,-11.7669
27277,2412000,-18.2795
27301,2414000,-17.7297
27325,2416000,-16.1451
27350,2418000,-14.9363
27375,2420000,-14.9455
27398,2422000,-15.9359
27422,2424000,-14.1126
27447,2426000,-12.9215
27471,2428000,-10.6685
27496,2430000,-14.5615
27520,2432000,-13.8656
27544,2434000,-14.5636
27567,2436000,-14.8406
27592,2438000,-14.576
27617,2440000,-13.0984
27640,2442000,-14.0931
27666,2444000,-13.8229
27690,2446000,-13.2285
27714,2448000,-13.6247
27739,2450000,-14.8092
27764,2452000,-15.4081
27787,2454000,-16.4066
27809,2456000,-18.6087
27833,2458000,-13.3074
27858,2460000,-14.6958
27881,2462000,-16.9136
27906,2464000,-15.3255
27932,2466000,-14.8439
27957,2468000,-14.054
27982,2470000,-15.1536
28006,2472000,-13.8472
28033,2474000,-15.3126
28057,2476000,-13.5832
28083,2478000,-14.0182
28106,2480000,-16.8341
28130,2482000,-14.157
28154,2484000,-14.7486
28178,2486000,-14.8839
28202,2488000,-15.0988
28227,2490000,-15.5955
28251,2492000,-15.8168
28275,2494000,-15.2655
28299,2496000,-15.1743
28323,2498000,-14.2415
28348,2500000,-12.9616
28372,2502000,-14.1306
28397,2504000,-12.8593
28419,2506000,-16.3064
28443,2508000,-15.0424
28466,2510000,-14.0462
28490,2512000,-13.8015
28514,2514000,-14.1687
28537,2516000,-13.3685
28561,2518000,-13.3131
28586,2520000,-13.7064
28609,2522000,-14.6713
28632,2524000,-13.6947
28656,2526000,-12.6815
28679,2528000,-17.8767
28703,2530000,-15.1699
28726,2532000,-14.6493
28749,2534000,-17.1072
28775,2536000,-14.348
28798,2538000,-17.2401
28823,2540000,-14.0451
28847,2542000,-13.3593
28872,2544000,-16.4014
28896,2546000,-15.5648
28921,2548000,-15.2029
28944,2550000,-17.4074
28967,2552000,-15.1204
28993,2554000,-13.0082
29016,2556000,-15.8116
29042,2558000,-13.4891
29068,2560000,-13.7767
29093,2562000,-13.4001
29117,2564000,-12.4755
29141,2566000,-14.9098
29167,2568000,-11.2623
29191,2570000,-14.2908
29216,2572000,-13.3487
29240,2574000,-17.4598
29264,2576000,-13.3068
29288,2578000,-13.929
29312,2580000,-13.1637
29336,2582000,-15.9062
29359,2584000,-15.266
29384,2586000,-16.7487
29408,2588000,-14.6275
29431,2590000,-15.829
29456,2592000,-14.6639
29479,2594000,-14.6662
29504,2596000,-14.5799
29529,2598000,-14.4315
29553,2600000,-14.5981
29577,2602000,-16.1985
29600,2604000,-15.9816
29626,2606000,-13.678
29650,2608000,-12.4618
29674,2610000,-14.6752
29697,2612000,-16.6546
29721,2614000,-16.7817
29746,2616000,-14.3966
29769,2618000,-17.1689
29792,2620000,-16.4561
29816,2622000,-11.3396
29840,2624000,-16.7948
29864,2626000,-16.3203
29886,2628000,-17.6377
29910,2630000,-17.5785
29934,2632000,-19.9155
29957,2634000,-14.7173
29981,2636000,-13.1668
30005,2638000,-14.5923
30029,2640000,-16.5723
30053,2642000,-15.1206
30077,2644000,-15.705
30101,2646000,-13.8922
30124,2648000,-14.6184
30148,2650000,-17.536
30169,2652000,-17.5534
30193,2654000,-17.9097
30216,2656000,-13.1736
30240,2658000,-14.9744
30264,2660000,-15.2672
30290,2662000,-12.1968
30314,2664000,-14.0011
30339,2666000,-14.5891
30363,2668000,-15.3756
30387,2670000,-13.1861
30409,2672000,-15.5931
30434,2674000,-14.7398
30459,2676000,-11.738
30483,2678000,-14.6571
30506,2680000,-13.0584
30529,2682000,-15.555
30553,2684000,-15.3706
30576,2686000,-15.3121
30600,2688000,-13.4223
30624,2690000,-17.7507
30647,2692000,-14.9452
30671,2694000,-17.404
30694,2696000,-15.4998
30717,2698000,-16.8594
30742,2700000,-15.4271
30765,2702000,-15.2764
30790,2704000,-16.1351
30813,2706000,-15.5673
30836,2708000,-18.2465
30859,2710000,-13.9839
30886,2712000,-13.9606
30909,2714000,-14.0437
30932,2716000,-17.0473
30954,2718000,-17.1339
30977,2720000,-16.2824
31001,2722000,-14.387
31025,2724000,-16.092
31050,2726000,-16.834
31073,2728000,-19.0985
31096,2730000,-16.0774
31120,2732000,-15.2811
31143,2734000,-14.6939
31167,2736000,-14.9508
31191,2738000,-14.7898
31215,2740000,-13.9859
31240,2742000,-14.1855
31264,2744000,-13.2923
31287,2746000,-15.3788
31311,2748000,-12.8353
31333,2750000,-15.1707
31357,2752000,-15.7189
31382,2754000,-14.6449
31406,2756000,-17.0745
31431,2758000,-17.3975
31455,2760000,-14.0025
31481,2762000,-12.8778
31505,2764000,-14.8234
31527,2766000,-14.4098
31551,2768000,-12.0441
31575,2770000,-14.6502
31598,2772000,-16.227
31621,2774000,-17.1532
31645,2776000,-16.481
31669,2778000,-12.315
31692,2780000,-14.4996
31715,2782000,-16.4576
31738,2784000,-14.1192
31762,2786000,-13.4942
31785,2788000,-17.7454
31809,2790000,-12.5197
31832,2792000,-13.0767
31857,2794000,-15.1086
31879,2796000,-15.3724
31903,2798000,-13.8357
31925,2800000,-17.2502
31950,2802000,-11.7578
31973,2804000,-15.7243
31995,2806000,-17.7505
32019,2808000,-14.5976
32044,2810000,-14.847
32069,2812000,-13.2572
32092,2814000,-15.8913
32117,2816000,-13.0833
32142,2818000,-11.6254
32164,2820000,-17.6292
32187,2822000,-14.445
32211,2824000,-14.4188
32236,2826000,-12.0229
32260,2828000,-13.8966
32283,2830000,-15.3356
32309,2832000,-12.7368
32333,2834000,-14.2851
32357,2836000,-16.2655
32381,2838000,-16.3851
32405,2840000,-15.8483
32430,2842000,-13.4403
32454,2844000,-14.4638
32480,2846000,-12.6739
32504,2848000,-14.5764
32531,2850000,-13.3041
32555,2852000,-14.2276
32577,2854000,-16.0787
32602,2856000,-14.9044
32625,2858000,-14.4053
32650,2860000,-16.3116
32674,2862000,-13.1478
32700,2864000,-12.7343
32725,2866000,-12.1438
32748,2868000,-14.6794
32772,2870000,-14.636
32797,2872000,-12.2037
32821,2874000,-13.8463
32844,2876000,-16.0566
32869,2878000,-12.7277
32895,2880000,-11.0443
32918,2882000,-13.4756
32942,2884000,-15.0359
32966,2886000,-13.7863
32990,2888000,-15.3598
33015,2890000,-13.4885
33042,2892000,-12.1157
33066,2894000,-15.2647
33090,2896000,-14.8474
33113,2898000,-15.0979
33137,2900000,-13.5643
33161,2902000,-14.1569
33184,2904000,-14.613
33210,2906000,-12.709
33233,2908000,-16.4763
33258,2910000,-19.2154
33281,2912000,-16.651
33304,2914000,-15.0504
33327,2916000,-14.5985
33355,2918000,-10.4205
33380,2920000,-12.7707
33404,2922000,-12.9399
33429,2924000,-13.2792
33454,2926000,-13.6678
33478,2928000,-14.367
33502,2930000,-15.1138
33529,2932000,-11.7237
33554,2934000,-12.0534
33579,2936000,-12.0419
33603,2938000,-14.5738
33629,2940000,-12.0787
33654,2942000,-12.9373
33679,2944000,-11.7019
33703,2946000,-13.7729
33727,2948000,-16.1167
33751,2950000,-13.5192
33777,2952000,-13.0871
33802,2954000,-11.9117
33825,2956000,-15.4785
33851,2958000,-13.1555
33875,2960000,-13.4526
33902,2962000,-14.8097
33926,2964000,-16.7932
33950,2966000,-13.4768
33974,2968000,-13.8047
33998,2970000,-14.1393
34023,2972000,-12.1639
34048,2974000,-12.5166
34072,2976000,-15.2415
34095,2978000,-14.9136
34119,2980000,-13.6325
34143,2982000,-14.5986
34169,2984000,-14.8374
34193,2986000,-14.3437
34218,2988000,-14.8396
34242,2990000,-12.5688
34269,2992000,-13.8178
34293,2994000,-19.2028
34317,2996000,-12.8831
34342,2998000,-13.5118
34367,3000000,-14.4888
